"Administrative","Administrative_Duration","Informational","Informational_Duration","ProductRelated","ProductRelated_Duration","BounceRates","ExitRates","PageValues","SpecialDay","Month","OperatingSystems","Browser","Region","TrafficType","VisitorType","Weekend","Revenue","Month_encoded","VisitorType_isNew_Visitor","VisitorType_isReturning_Visitor","Session_Duration","Page_Count","Avg_Duration_Per_Page"
"2","32","0","0","50","1245.3","0.004","0.020666667","7.146260888","0","Mar","2","2","7","9","Returning_Visitor","1","0","2","0","1","1277.3","52","24.563461538462"
"6","666.8333333","0","0","22","1674.583333","0","0.014666667","0","0","Mar","2","2","3","2","Returning_Visitor","0","0","2","0","1","2341.4166663","28","83.622023796429"
"0","0","0","0","9","132","0.011111111","0.033333333","0","0","Mar","4","1","1","3","Returning_Visitor","1","0","2","0","1","132","9","14.666666666667"
"1","73","1","740","50","1434.255128","0","0.019230769","22.03276923","0","Mar","2","2","3","2","Returning_Visitor","1","0","2","0","1","2247.255128","52","43.216444769231"
"2","154","0","0","18","367.25","0.005263158","0.044210526","0","0","Mar","3","2","2","1","Returning_Visitor","1","0","2","0","1","521.25","20","26.0625"
"3","49.33333333","5","303.25","7","148.5","0","0.014081633","0","0","Mar","3","2","2","2","Returning_Visitor","0","0","2","0","1","501.08333333","15","33.405555555333"
"3","118.5","0","0","29","1482.210784","0.006896552","0.010600255","0","0","Mar","3","2","1","8","Returning_Visitor","1","0","2","0","1","1600.710784","32","50.022212"
"6","153.5","0","0","34","1048.492063","0.011578947","0.032225685","0","0","Mar","2","6","1","1","Returning_Visitor","1","0","2","0","1","1201.992063","40","30.049801575"
"0","0","0","0","9","478","0","0.011111111","0","0","Mar","3","2","2","3","Returning_Visitor","1","0","2","0","1","478","9","53.111111111111"
"0","0","0","0","16","980.25","0","0.04","0","0","Mar","2","2","4","3","Returning_Visitor","0","0","2","0","1","980.25","16","61.265625"
"8","72.25","1","21.5","51","1124.693074","0.022807018","0.036550087","0","0","Mar","2","2","2","2","Returning_Visitor","0","0","2","0","1","1218.443074","60","20.307384566667"
"2","24.5","0","0","22","353.1666667","0.018181818","0.031818182","0","0","Mar","2","5","1","3","Returning_Visitor","0","0","2","0","1","377.6666667","24","15.7361111125"
"1","0","0","0","18","1489.083333","0.023529412","0.046470588","0","0","Mar","2","2","8","1","Returning_Visitor","0","0","2","0","1","1489.083333","19","78.372807"
"0","0","1","1220","28","2389.333333","0.016666667","0.030833333","0","0","Mar","2","2","1","3","Returning_Visitor","1","0","2","0","1","3609.333333","29","124.45977010345"
"0","0","0","0","7","753","0","0.00952381","0","0","Mar","2","10","1","2","Returning_Visitor","0","0","2","0","1","753","7","107.57142857143"
"0","0","0","0","31","688.1666667","0","0.019354839","0","0","Mar","4","1","1","3","Returning_Visitor","0","0","2","0","1","688.1666667","31","22.198924732258"
"0","0","0","0","14","811","0.015384615","0.041025641","0","0","Mar","2","2","8","1","Returning_Visitor","0","0","2","0","1","811","14","57.928571428571"
"1","22","0","0","9","415.25","0.033333333","0.048148148","0","0","Mar","3","3","1","1","Returning_Visitor","0","0","2","0","1","437.25","10","43.725"
"16","155.6313131","0","0","32","908.013456","0.005","0.01805276","4.368515556","0","Mar","2","2","3","2","Returning_Visitor","0","1","2","0","1","1063.6447691","48","22.159266022917"
"1","21.33333333","1","235","71","2753.378571","0.012676056","0.015201207","0","0","Mar","3","2","2","1","Returning_Visitor","1","0","2","0","1","3009.71190433","73","41.228930196301"
"2","191","1","100","46","2452.582143","0.007246377","0.022253906","0","0","Mar","3","2","9","3","Returning_Visitor","1","0","2","0","1","2743.582143","49","55.991472306122"
"0","0","0","0","18","5188.5","0","0.05","0","0","Mar","2","5","1","1","Returning_Visitor","0","0","2","0","1","5188.5","18","288.25"
"0","0","0","0","2","0","0.2","0.2","0","0","Mar","1","1","1","1","Returning_Visitor","0","0","2","0","1","0","2","0"
"0","0","0","0","5","57","0.08","0.12","0","0","Mar","2","5","2","1","Returning_Visitor","0","0","2","0","1","57","5","11.4"
"0","0","0","0","2","8","0","0.1","0","0","Mar","2","2","5","1","Returning_Visitor","1","0","2","0","1","8","2","4"
"4","96.5","0","0","19","1430.659091","0.01","0.025666667","0","0","Mar","1","1","1","1","Returning_Visitor","0","0","2","0","1","1527.159091","23","66.398221347826"
"1","13","0","0","2","20","0","0.05","0","0","Mar","3","2","3","2","Returning_Visitor","0","0","2","0","1","33","3","11"
"5","1388.75","0","0","4","1373.75","0","0.02","0","0","Mar","1","1","7","8","Returning_Visitor","0","0","2","0","1","2762.5","9","306.94444444444"
"0","0","1","0","7","188","0","0.033333333","0","0","Mar","2","2","1","8","New_Visitor","0","0","2","1","0","188","8","23.5"
"3","51","0","0","14","527.375","0.015555556","0.033862434","0","0","Mar","7","1","6","1","Returning_Visitor","1","0","2","0","1","578.375","17","34.022058823529"
"0","0","0","0","1","0","0.2","0.2","0","0","Mar","3","3","5","2","Returning_Visitor","0","0","2","0","1","0","1","0"
"1","158","1","64","29","1916.761905","0.006451613","0.018709677","8.772473118","0","Mar","2","2","3","2","Returning_Visitor","1","1","2","0","1","2138.761905","31","68.992319516129"
"0","0","0","0","30","397","0","0.02","0","0","Mar","2","2","7","2","Returning_Visitor","0","0","2","0","1","397","30","13.233333333333"
"0","0","0","0","63","5220.083333","0","0.003329865","51.46331148","0","Mar","2","5","3","1","Returning_Visitor","1","1","2","0","1","5220.083333","63","82.858465603175"
"0","0","0","0","20","219.3333333","0","0.011666667","0","0","Mar","1","8","7","2","Returning_Visitor","0","0","2","0","1","219.3333333","20","10.966666665"
"0","0","0","0","5","74","0","0.04","0","0","Mar","2","2","1","10","Returning_Visitor","0","0","2","0","1","74","5","14.8"
"0","0","0","0","15","1559.6","0","0.033846154","0","0","Mar","2","4","1","1","Returning_Visitor","0","0","2","0","1","1559.6","15","103.97333333333"
"0","0","0","0","6","236.5","0","0.016666667","0","0","Mar","1","1","1","3","Returning_Visitor","1","0","2","0","1","236.5","6","39.416666666667"
"1","10","0","0","14","348.6666667","0.035714286","0.053571429","0","0","Mar","3","2","1","1","Returning_Visitor","1","0","2","0","1","358.6666667","15","23.911111113333"
"0","0","0","0","1","0","0.2","0.2","0","0","Mar","2","5","1","1","Returning_Visitor","0","0","2","0","1","0","1","0"
"1","28","1","47","13","224.5","0","0.014285714","0","0","Mar","1","1","1","8","New_Visitor","0","0","2","1","0","299.5","15","19.966666666667"
"4","27","0","0","42","601.7666667","0","0.004545455","0","0","Mar","2","5","3","3","Returning_Visitor","0","0","2","0","1","628.7666667","46","13.668840580435"
"0","0","0","0","5","75.5","0.02","0.013333333","0","0","Mar","1","1","2","9","Returning_Visitor","1","0","2","0","1","75.5","5","15.1"
"0","0","0","0","2","153","0","0.05","0","0","Mar","2","5","6","1","Returning_Visitor","0","0","2","0","1","153","2","76.5"
"4","15","0","0","10","197.2","0","0.016666667","38.99","0","Mar","1","1","1","3","Returning_Visitor","1","1","2","0","1","212.2","14","15.157142857143"
"0","0","0","0","18","3658.5","0.016666667","0.05","0","0","Mar","4","2","9","1","Returning_Visitor","0","0","2","0","1","3658.5","18","203.25"
"0","0","0","0","5","1162.5","0","0.025","0","0","Mar","2","2","2","2","Returning_Visitor","0","0","2","0","1","1162.5","5","232.5"
"0","0","0","0","32","556.6","0.014583333","0.039583333","0","0","Mar","2","2","3","1","Returning_Visitor","0","0","2","0","1","556.6","32","17.39375"
"0","0","0","0","3","41","0","0.033333333","0","0","Mar","2","2","1","3","Returning_Visitor","1","0","2","0","1","41","3","13.666666666667"
"0","0","0","0","11","300.0714286","0","0.02","53.9892","0","Mar","2","2","1","11","Returning_Visitor","1","1","2","0","1","300.0714286","11","27.279220781818"
"0","0","0","0","6","69.25","0","0.044444444","0","0","Mar","2","2","4","3","Returning_Visitor","0","0","2","0","1","69.25","6","11.541666666667"
"2","390","0","0","10","1169.1","0.02","0.05","0","0","Mar","3","9","9","2","Returning_Visitor","0","0","2","0","1","1559.1","12","129.925"
"0","0","0","0","8","402","0","0.038095238","0","0","Mar","2","2","2","1","Returning_Visitor","0","0","2","0","1","402","8","50.25"
"0","0","0","0","35","3324.333333","0.011428571","0.024761905","0","0","Mar","2","2","1","1","Returning_Visitor","0","0","2","0","1","3324.333333","35","94.980952371429"
"11","215.5238095","1","70","87","3037.499952","0.002150538","0.007722385","0","0","Mar","2","2","5","1","Returning_Visitor","0","0","2","0","1","3323.0237615","99","33.565896580808"
"0","0","0","0","4","59","0","0.05","0","0","Mar","1","1","1","10","Returning_Visitor","0","0","2","0","1","59","4","14.75"
"1","11","0","0","51","1059.253472","0.010588235","0.022643039","0","0","Mar","3","2","6","3","Returning_Visitor","0","0","2","0","1","1070.253472","52","20.581797538462"
"2","20","0","0","7","720","0","0.011111111","0","0","Mar","2","2","3","6","Returning_Visitor","0","0","2","0","1","740","9","82.222222222222"
"2","8","1","14.33333333","14","603.6666667","0","0.0125","44.67925","0","Mar","2","2","1","7","Returning_Visitor","0","1","2","0","1","626.00000003","17","36.823529413529"
"0","0","0","0","13","328.9166667","0","0.014285714","59.79014286","0","Mar","3","2","1","3","Returning_Visitor","0","1","2","0","1","328.9166667","13","25.301282053846"
"0","0","0","0","33","778.8166667","0","0.022424242","0","0","Mar","2","5","1","1","Returning_Visitor","0","0","2","0","1","778.8166667","33","23.600505051515"
"4","171.25","0","0","22","851.5595238","0.004545455","0.031907308","0","0","Mar","3","2","1","1","Returning_Visitor","0","0","2","0","1","1022.8095238","26","39.338827838462"
"0","0","0","0","1","0","0.2","0.2","0","0","Mar","1","1","8","1","Returning_Visitor","0","0","2","0","1","0","1","0"
"5","227.3333333","0","0","17","528.9","0","0.002272727","0","0","Mar","1","1","1","9","Returning_Visitor","1","0","2","0","1","756.2333333","22","34.374242422727"
"0","0","0","0","15","872.8333333","0","0.026666667","0","0","Mar","2","2","2","3","Returning_Visitor","1","0","2","0","1","872.8333333","15","58.188888886667"
"0","0","0","0","2","0","0.2","0.2","0","0","Mar","3","2","3","1","Returning_Visitor","0","0","2","0","1","0","2","0"
"0","0","0","0","35","835.0666667","0.012571429","0.044761905","0","0","Mar","2","2","6","1","Returning_Visitor","0","0","2","0","1","835.0666667","35","23.85904762"
"0","0","0","0","4","82.5","0","0.05","0","0","Mar","3","2","1","3","Returning_Visitor","0","0","2","0","1","82.5","4","20.625"
"0","0","1","0","1","13","0","0.1","0","0","Mar","3","2","3","1","Returning_Visitor","0","0","2","0","1","13","2","6.5"
"0","0","0","0","2","7","0","0.1","0","0","Mar","2","2","1","1","Returning_Visitor","0","0","2","0","1","7","2","3.5"
"5","86","0","0","23","267.3","0","0.016","0","0","Mar","1","1","4","9","Returning_Visitor","1","0","2","0","1","353.3","28","12.617857142857"
"0","0","0","0","29","3312.5","0.013793103","0.028965517","0","0","Mar","2","2","1","13","Returning_Visitor","0","0","2","0","1","3312.5","29","114.22413793103"
"0","0","0","0","3","75","0","0.066666667","0","0","Mar","2","5","1","3","Returning_Visitor","1","0","2","0","1","75","3","25"
"2","7","0","0","10","75","0.05","0.11","0","0","Mar","2","2","1","1","Returning_Visitor","0","0","2","0","1","82","12","6.8333333333333"
"0","0","1","24","27","1547.5","0.003703704","0.014814815","0","0","Mar","3","2","1","1","Returning_Visitor","0","0","2","0","1","1571.5","28","56.125"
"7","186.9761905","2","40","35","1276.157071","0","0.008681765","0","0","Mar","1","1","6","2","Returning_Visitor","0","0","2","0","1","1503.1332615","44","34.162119579545"
"3","138","2","136","54","2631.1","0","0.00969697","0","0","Mar","1","2","1","2","Returning_Visitor","0","0","2","0","1","2905.1","59","49.238983050847"
"2","374","0","0","3","1370","0","0.025","0","0","Mar","2","2","1","8","Returning_Visitor","0","0","2","0","1","1744","5","348.8"
"1","14","0","0","46","1380.166667","0","0.01037037","0","0","Mar","4","1","1","1","Returning_Visitor","0","0","2","0","1","1394.166667","47","29.663120574468"
"0","0","0","0","5","156","0","0.04","0","0","Mar","2","2","4","1","Returning_Visitor","0","0","2","0","1","156","5","31.2"
"0","0","0","0","10","240.75","0","0.02","0","0","Mar","2","2","9","2","Returning_Visitor","0","0","2","0","1","240.75","10","24.075"
"2","96","0","0","37","1238.5","0.005128205","0.016410256","0","0","Mar","2","2","1","2","New_Visitor","0","0","2","1","0","1334.5","39","34.217948717949"
"4","111","0","0","4","54","0","0.028571429","0","0","Mar","2","2","1","1","Returning_Visitor","0","0","2","0","1","165","8","20.625"
"0","0","0","0","15","175.9166667","0.013333333","0.026666667","0","0","Mar","1","1","1","1","Returning_Visitor","1","0","2","0","1","175.9166667","15","11.72777778"
"3","53.16666667","0","0","11","263.6","0","0.003571429","0","0","Mar","3","2","1","9","Returning_Visitor","0","0","2","0","1","316.76666667","14","22.626190476429"
"2","58","0","0","7","101.8","0","0.011111111","0","0","Mar","3","2","8","2","New_Visitor","0","0","2","1","0","159.8","9","17.755555555556"
"0","0","0","0","1","0","0.2","0.2","0","0","Mar","3","2","3","1","Returning_Visitor","0","0","2","0","1","0","1","0"
"3","48.5","0","0","55","1042.242857","0","0.002222222","0","0","Mar","4","2","1","2","New_Visitor","0","0","2","1","0","1090.742857","58","18.805911327586"
"1","21","3","116","21","613.6666667","0.008333333","0.023611111","0","0","Mar","1","2","1","1","Returning_Visitor","0","0","2","0","1","750.6666667","25","30.026666668"
"4","115.3333333","0","0","64","1588.944444","0.003076923","0.009213675","0","0","Mar","2","2","1","1","Returning_Visitor","0","0","2","0","1","1704.2777773","68","25.062908489706"
"1","8","0","0","14","269.5","0","0.019047619","0","0","Mar","2","2","3","1","Returning_Visitor","0","0","2","0","1","277.5","15","18.5"
"1","32.28571429","0","0","8","1236.2","0","0.028571429","0","0","Mar","3","2","1","3","Returning_Visitor","0","0","2","0","1","1268.48571429","9","140.94285714333"
"0","0","0","0","49","1384.016667","0","0.011904762","0","0","Mar","2","2","1","2","Returning_Visitor","0","0","2","0","1","1384.016667","49","28.245238102041"
"0","0","0","0","4","52","0","0.025","0","0","Mar","2","2","1","2","Returning_Visitor","0","0","2","0","1","52","4","13"
"1","11","0","0","29","664.75","0","0.005057471","0","0","Mar","3","2","1","2","Returning_Visitor","0","0","2","0","1","675.75","30","22.525"
"0","0","0","0","1","0","0.2","0.2","0","0","Mar","2","2","4","1","Returning_Visitor","0","0","2","0","1","0","1","0"
"0","0","0","0","8","326.5","0.1","0.125","0","0","Mar","1","1","1","3","Returning_Visitor","0","0","2","0","1","326.5","8","40.8125"
"0","0","0","0","25","1690.977778","0.008","0.037333333","0","0","Mar","1","1","8","1","Returning_Visitor","0","0","2","0","1","1690.977778","25","67.63911112"
"0","0","0","0","1","0","0.2","0.2","0","0","Mar","2","2","8","1","Returning_Visitor","0","0","2","0","1","0","1","0"
"0","0","0","0","12","407","0","0.033333333","0","0","Mar","2","2","4","3","Returning_Visitor","0","0","2","0","1","407","12","33.916666666667"
"6","241.1666667","0","0","39","1513.566667","0.005128205","0.021367521","0","0","Mar","1","1","1","3","Returning_Visitor","0","0","2","0","1","1754.7333337","45","38.994074082222"
"3","64","0","0","24","832.0909091","0","0.009876543","0","0","Mar","2","10","1","3","New_Visitor","0","0","2","1","0","896.0909091","27","33.188552188889"
"1","25.5","0","0","12","250.8333333","0","0.016666667","0","0","Mar","3","2","2","1","Returning_Visitor","1","0","2","0","1","276.3333333","13","21.256410253846"
"2","64","0","0","15","565.6666667","0","0.00625","0","0","Mar","2","2","1","1","New_Visitor","0","0","2","1","0","629.6666667","17","37.039215688235"
"0","0","0","0","10","194","0.02","0.04","0","0","Mar","2","5","7","1","Returning_Visitor","0","0","2","0","1","194","10","19.4"
"8","130","1","18","19","298","0","0.016666667","19.66818546","0","Mar","2","2","3","1","Returning_Visitor","1","0","2","0","1","446","28","15.928571428571"
"9","79","1","155.5","55","1743.066667","0","0.004371585","0","0","Mar","2","2","6","2","Returning_Visitor","0","0","2","0","1","1977.566667","65","30.424102569231"
"3","84","0","0","27","655.9166667","0","0.011111111","0","0","Mar","2","2","2","1","Returning_Visitor","0","0","2","0","1","739.9166667","30","24.66388889"
"0","0","1","9","30","1992.833333","0","0.003333333","9.227000967","0","Mar","2","4","1","3","Returning_Visitor","0","1","2","0","1","2001.833333","31","64.575268806452"
"0","0","0","0","3","0","0.2","0.2","0","0","Mar","2","2","4","1","Returning_Visitor","0","0","2","0","1","0","3","0"
"3","41","0","0","46","2749.666667","0","0.005555556","0","0","Mar","2","2","1","2","Returning_Visitor","0","0","2","0","1","2790.666667","49","56.952380959184"
"0","0","0","0","1","0","0.2","0.2","0","0","Mar","3","2","1","1","Returning_Visitor","0","0","2","0","1","0","1","0"
